team,season,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-,win,made_playoffs
MIA,2019,105.7073171,39.64634146,88.02439024,45.18536585,11.31707317,32.41463415,35.05731707,15.09756098,21.73170732,68.9195122,11.23170732,35.1097561,46.34146341,24.2804878,14.73170732,7.646341463,5.463414634,20.87804878,-0.231707317,0.475609756,0
MIA,2020,112.0410959,39.45205479,84.38356164,46.89178082,13.4109589,35.39726027,38.01917808,19.7260274,25.20547945,78.00684932,8.493150685,35.87671233,44.36986301,25.91780822,14.90410959,7.493150685,4.547945205,20.56164384,2.945205479,0.602739726,1
MIA,2021,108.0694444,39.22222222,83.73611111,46.86527778,12.94444444,36.19444444,35.91111111,16.68055556,21.11111111,78.95416667,8.041666667,33.45833333,41.5,26.31944444,14.06944444,7.902777778,3.972222222,18.93055556,0.027777778,0.555555556,1
MIA,2022,110.0243902,39.58536585,84.80487805,46.80487805,13.58536585,35.80487805,37.85609756,17.26829268,21.37804878,81.25243902,9.841463415,33.87804878,43.7195122,25.48780488,14.56097561,7.390243902,3.231707317,20.47560976,4.451219512,0.646341463,1
MIA,2023,109.4756098,39.20731707,85.25609756,46.04512195,11.95121951,34.7804878,34.43170732,19.1097561,22.98780488,82.81829268,9.707317073,30.8902439,40.59756098,23.84146341,13.48780488,7.987804878,2.963414634,18.48780488,-0.317073171,0.536585366,1
MIA,2024,110.1463415,39.82926829,85.63414634,46.54634146,12.46341463,33.7195122,37,18.02439024,22.02439024,81.6804878,9.341463415,32.95121951,42.29268293,25.80487805,12.65853659,7.524390244,3.414634146,17.25609756,1.756097561,0.56097561,0
MIL,1997,95.34146341,36.18292683,76.86585366,47.17439024,3.951219512,11.2195122,36.36707317,19.02439024,25.65853659,74.24390244,11.64634146,27.59756098,39.24390244,19.63414634,15.67073171,7.731707317,4.243902439,23.07317073,-1.890243902,0.402439024,0
MIL,1998,94.48780488,35.58536585,78.03658537,45.75853659,3.036585366,8.573170732,35.28902439,20.2804878,26.42682927,76.7695122,12.62195122,27.26829268,39.8902439,20.1097561,16.86585366,8.93902439,4.353658537,23.35365854,-1.914634146,0.43902439,0
MIL,1999,91.68,35.06,76.36,45.98,4.62,12.38,37.572,16.94,23.1,73.36,11.4,27.38,38.78,20.6,14.38,8.84,4.04,22.84,1.66,0.56,1
MIL,2000,101.2195122,38.70731707,83.25609756,46.51585366,4.804878049,13.03658537,36,19,24.17073171,78.79390244,12.3902439,28.93902439,41.32926829,22.58536585,15,8.182926829,4.646341463,24.63414634,0.219512195,0.512195122,1
MIL,2001,100.7317073,37.95121951,82.90243902,45.84756098,6.853658537,18.06097561,38.27317073,17.97560976,22.85365854,77.95487805,11.8902439,30.48780488,42.37804878,22.48780488,13.69512195,8.195121951,4.707317073,23.51219512,3.87804878,0.634146341,1
MIL,2002,97.51219512,37.08536585,80.20731707,46.2695122,7.231707317,19.30487805,37.57682927,16.1097561,21.54878049,74.55365854,10.25609756,31.18292683,41.43902439,22.52439024,14.1097561,7.268292683,4.731707317,21.80487805,-0.219512195,0.5,1
MIL,2004,98.03658537,36.2195122,81.09756098,44.86463415,4.890243902,13.96341463,35.0097561,20.70731707,26.73170732,77.40609756,11.70731707,30.51219512,42.2195122,22.82926829,13.53658537,6.756097561,4.670731707,20.34146341,1.06097561,0.5,1
MIL,2005,97.23170732,36.14634146,80.24390244,45.15365854,3.963414634,11.2804878,34.84756098,20.97560976,27.18292683,76.84146341,12.01219512,29.32926829,41.34146341,20.97560976,13.80487805,6.451219512,3.524390244,21.91463415,-2.987804878,0.365853659,0
MIL,2006,97.80487805,36.29268293,80.07317073,45.44390244,6.182926829,16.2804878,38.17682927,19.03658537,25.79268293,73.16219512,11.32926829,29.85365854,41.18292683,21.57317073,14.59756098,7.280487805,3.292682927,23.19512195,-1.036585366,0.487804878,1
MIL,2007,99.65853659,38.06097561,81.87804878,46.5,6.390243902,17.95121951,35.02560976,17.14634146,23.40243902,73.95731707,11.47560976,27.70731707,39.18292683,21.59756098,15.12195122,7.158536585,2.731707317,22.20731707,-4.37804878,0.341463415,0
MIL,2008,97.02439024,36.90243902,82.25609756,44.96097561,5.512195122,16.01219512,34.55487805,17.70731707,24.14634146,73.34390244,12.86585366,28.81707317,41.68292683,21.46341463,14.75609756,6.634146341,4.402439024,21.31707317,-6.890243902,0.317073171,0
MIL,2009,99.29268293,36.69512195,82.37804878,44.57073171,6.231707317,17.17073171,35.37560976,19.67073171,25.20731707,78.19146341,11.86585366,28.86585366,40.73170732,21.97560976,14.07317073,7.426829268,3.756097561,24.2195122,-1.085365854,0.414634146,0
MIL,2010,97.67073171,37.19512195,85.34146341,43.67317073,7.865853659,22.1097561,35.72560976,15.41463415,20.42682927,74.77073171,11.76829268,31.2195122,42.98780488,21.2195122,13.23170732,7.073170732,4.695121951,22.23170732,1.695121951,0.56097561,1
MIL,2011,91.87804878,34.31707317,79.80487805,43.09390244,5.890243902,17.24390244,34.17804878,17.35365854,22.93902439,75.80121951,10.51219512,30.24390244,40.75609756,18.84146341,13.45121951,7.524390244,4.865853659,20.51219512,-0.841463415,0.426829268,0
MIL,2012,99.01515152,37.90909091,85.63636364,44.33484848,6.606060606,19.16666667,33.91515152,16.59090909,21.43939394,77.85909091,12.42424242,30.04545455,42.46969697,23.48484848,14.07575758,8.303030303,5.075757576,19.28787879,0.272727273,0.46969697,0
MIL,2013,98.87804878,38.14634146,87.76829268,43.56585366,7.329268293,20.36585366,35.57560976,15.25609756,20.73170732,73.49878049,13.02439024,30.93902439,43.96341463,22.87804878,14.09756098,8.353658537,6.707317073,18.95121951,-1.5,0.463414634,1
MIL,2014,95.47560976,36,82.15853659,43.98292683,6.682926829,18.93902439,35.65243902,16.79268293,22.47560976,74.48536585,11.84146341,29.25609756,41.09756098,21.46341463,15.09756098,6.597560976,4.914634146,20.8902439,-8.182926829,0.182926829,0
MIL,2015,97.84146341,37.59756098,81.97560976,46.07439024,6.646341463,18.29268293,36.38292683,16,21.14634146,75.25609756,10.68292683,31.3902439,42.07317073,23.56097561,16.74390244,9.62195122,4.914634146,22.12195122,0.426829268,0.5,1
MIL,2016,99.04878049,38.35365854,82.19512195,46.74512195,5.365853659,15.57317073,34.48658537,16.97560976,22.7195122,74.7,10.46341463,31.20731707,41.67073171,23.1097561,15.20731707,8.195121951,5.792682927,20.67073171,-4.182926829,0.402439024,0
MIL,2017,103.6219512,38.80487805,81.8902439,47.51585366,8.780487805,23.73170732,37.25,17.23170732,22.42682927,76.78658537,8.817073171,31.57317073,40.3902439,24.19512195,13.96341463,8.12195122,5.317073171,20.24390244,-0.182926829,0.512195122,1
MIL,2018,106.4756098,39.7195122,83.01219512,47.89268293,8.756097561,24.68292683,35.62682927,18.2804878,23.35365854,78.40731707,8.390243902,31.45121951,39.84146341,23.23170732,13.84146341,8.804878049,5.402439024,21.36585366,-0.304878049,0.536585366,1
MIL,2019,118.1219512,43.35365854,91.1097561,47.6804878,13.47560976,38.2195122,35.32439024,17.93902439,23.2195122,77.18414634,9.292682927,40.43902439,49.73170732,26.04878049,13.86585366,7.5,5.926829268,19.6097561,8.865853659,0.731707317,1
MIL,2020,118.6712329,43.28767123,90.93150685,47.70136986,13.79452055,38.90410959,35.53424658,18.30136986,24.65753425,73.73013699,9.465753425,42.23287671,51.69863014,25.87671233,15.09589041,7.205479452,5.876712329,19.60273973,10.08219178,0.767123288,1
MIL,2021,120.125,44.73611111,91.80555556,48.80138889,14.41666667,37.06944444,38.58194444,16.23611111,21.375,76.07916667,10.29166667,37.83333333,48.125,25.47222222,13.81944444,8.125,4.638888889,17.27777778,5.888888889,0.638888889,1
MIL,2022,115.4878049,41.81707317,89.40243902,46.81829268,14.06097561,38.42682927,36.56341463,17.79268293,22.93902439,77.45,10.24390244,36.46341463,46.70731707,23.90243902,13.41463415,7.597560976,3.975609756,18.2195122,3.353658537,0.62195122,1
MIL,2023,116.9390244,42.73170732,90.37804878,47.4097561,14.84146341,40.31707317,36.79146341,16.63414634,22.40243902,74.45365854,11.14634146,37.48780488,48.63414634,25.79268293,14.62195122,6.353658537,4.914634146,18.04878049,3.634146341,0.707317073,1
MIL,2024,118.9756098,43.14634146,88.51219512,48.80121951,14.18292683,38.07317073,37.26829268,18.5,23.90243902,77.09756098,9.414634146,34.75609756,44.17073171,26.53658537,12.91463415,6.804878049,5.036585366,19.19512195,2.62195122,0.597560976,0
MIN,1997,96.12195122,35.81707317,78.48780488,45.7804878,4.524390244,13.32926829,33.26829268,19.96341463,26.58536585,75.31097561,11.67073171,28.07317073,39.74390244,22.85365854,15.15853659,7.536585366,6.792682927,22.17073171,-1.475609756,0.487804878,1
MIN,1998,101.097561,38.5,83.46341463,46.25731707,3.695121951,10.64634146,33.2695122,20.40243902,27.47560976,74.04878049,12.96341463,29.62195122,42.58536585,25.2195122,13.87804878,7.792682927,5.207317073,22.95121951,0.707317073,0.548780488,1
MIN,1999,92.94,36.76,86.54,42.618,2.44,8.2,29.292,16.98,22.86,73.536,15.08,27.84,42.92,24.36,12.82,8.52,5.44,23.7,0.38,0.5,1
MIN,2000,98.52439024,39.34146341,84.26829268,46.88170732,3.024390244,8.731707317,35.02560976,16.81707317,21.57317073,78.14268293,12.3902439,30.13414634,42.52439024,26.8902439,13.8902439,7.585365854,5.414634146,23.32926829,2.524390244,0.609756098,1
MIN,2001,97.34146341,38.3902439,83.79268293,45.87926829,3.926829268,10.98780488,35.55731707,16.63414634,21.18292683,78.4,12.2195122,30.12195122,42.34146341,25.40243902,13.85365854,8.317073171,5.56097561,23.17073171,1.353658537,0.573170732,1
MIN,2002,99.32926829,38.7195122,83.98780488,46.27439024,4.829268293,12.76829268,38.78658537,17.06097561,21.3902439,79.81097561,12.91463415,31.24390244,44.15853659,24.30487805,13.37804878,6.390243902,5.207317073,21.20731707,3.37804878,0.609756098,1
MIN,2004,94.54878049,36.98780488,80.13414634,46.22195122,3.975609756,10.93902439,36.16829268,16.59756098,21.25609756,78.36829268,10.67073171,32.25609756,42.92682927,23.04878049,12.7195122,6.841463415,5.634146341,21.1097561,5.487804878,0.707317073,1
MIN,2005,96.75609756,37.13414634,80.84146341,46.01341463,4.817073171,13.96341463,34.89512195,17.67073171,22.19512195,79.55731707,11.54878049,31.46341463,43.01219512,23.3902439,13.15853659,5.609756098,5.451219512,21.63414634,1.451219512,0.536585366,0
MIN,2006,91.73170732,35.2195122,77.31707317,45.69512195,3.780487805,11.48780488,32.61707317,17.51219512,23.1097561,75.75731707,9.890243902,29.53658537,39.42682927,20.92682927,14.5,6.817073171,5.743902439,23.03658537,-1.87804878,0.402439024,0
MIN,2007,96.06097561,36.54878049,79.29268293,46.18780488,4.682926829,13.2804878,35.4695122,18.2804878,23.07317073,79.34512195,9.987804878,30.15853659,40.14634146,22.53658537,15.58536585,6.487804878,3.963414634,21.43902439,-3.670731707,0.390243902,0
MIN,2008,95.59756098,37.51219512,83.13414634,45.20243902,5.37804878,15.35365854,34.54756098,15.19512195,20.64634146,73.61341463,11.75609756,29.6097561,41.36585366,19.87804878,14.48780488,7.512195122,3.731707317,22.98780488,-6.780487805,0.268292683,0
MIN,2009,97.79268293,36.41463415,82.51219512,44.21585366,6.62195122,18.76829268,34.71219512,18.34146341,23.86585366,77.20609756,11.8902439,29.7804878,41.67073171,20.41463415,14.20731707,6.243902439,3.926829268,21.76829268,-4.914634146,0.292682927,0
MIN,2010,98.18292683,37.87804878,84.42682927,45.01463415,4.914634146,14.40243902,33.84512195,17.51219512,23.48780488,74.53414634,11.73170732,31.17073171,42.90243902,19.82926829,16.25609756,7.280487805,3.731707317,20.7195122,-9.597560976,0.182926829,0
MIN,2011,101.0731707,37.68292683,85.53658537,44.12073171,7.182926829,19.08536585,37.49146341,18.52439024,24.1097561,77.09634146,13.23170732,31.17073171,44.40243902,20.12195122,17.04878049,7.219512195,5.146341463,22.25609756,-6.634146341,0.207317073,0
MIN,2012,97.93939394,35.68181818,82.33333333,43.38030303,7.166666667,21.56060606,32.9,19.40909091,25.18181818,77.23636364,12.07575758,31.65151515,43.72727273,19.54545455,15.16666667,6.606060606,4.439393939,18.36363636,-2.196969697,0.393939394,0
MIN,2013,95.74390244,35.8902439,81.73170732,44.08902439,5.487804878,17.98780488,30.06097561,18.47560976,24.90243902,74.29878049,11.86585366,30.15853659,42.02439024,22.3902439,14.80487805,8.536585366,4.719512195,18.40243902,-2.365853659,0.37804878,0
MIN,2014,106.9268293,38.8902439,87.5,44.58658537,7.317073171,21.42682927,33.82195122,21.82926829,28.06097561,78.11341463,12.48780488,32.24390244,44.73170732,23.93902439,13.92682927,8.756097561,3.62195122,18.34146341,2.670731707,0.487804878,0
MIN,2015,97.75609756,36.41463415,83.17073171,43.87073171,4.951219512,14.91463415,32.52195122,19.97560976,25.73170732,77.35853659,11.57317073,29.34146341,40.91463415,21.59756098,15.01219512,8.146341463,3.987804878,19.15853659,-8.792682927,0.195121951,0
MIN,2016,102.4146341,37.74390244,81.31707317,46.49268293,5.548780488,16.42682927,33.55121951,21.37804878,26.98780488,79.51341463,10.01219512,31.54878049,41.56097561,23.36585366,15.01219512,8,4.573170732,20.68292683,-3.536585366,0.353658537,0
MIN,2017,105.5731707,39.45121951,84.41463415,46.80731707,7.329268293,21.01219512,34.62317073,19.34146341,24.2195122,79.78414634,11.43902439,30.97560976,42.41463415,23.65853659,14.02439024,7.975609756,4.512195122,20.07317073,-1.109756098,0.37804878,0
MIN,2018,109.5121951,41.03658537,86.13414634,47.75121951,8.024390244,22.5,35.8,19.41463415,24.14634146,80.23292683,10.34146341,31.62195122,41.96341463,22.69512195,12.45121951,8.402439024,4.207317073,18.23170732,2.231707317,0.573170732,1
MIN,2019,112.4756098,41.62195122,91.25609756,45.72073171,10.08536585,28.74390244,35.53292683,19.14634146,24.32926829,78.66219512,11.25609756,33.53658537,44.79268293,24.6097561,13.09756098,8.329268293,5.012195122,20.29268293,-1.5,0.43902439,0
MIN,2020,113.25,40.40625,91.640625,44.165625,13.328125,39.6875,33.65,19.109375,25.375,74.8078125,10.546875,34.265625,44.8125,23.828125,15.328125,8.671875,5.65625,21.40625,-4.296875,0.296875,0
MIN,2021,112.125,40.72222222,90.91666667,44.86944444,13.11111111,37.58333333,34.95416667,17.56944444,23.08333333,76.16527778,10.51388889,33,43.51388889,25.63888889,14.26388889,8.777777778,5.527777778,20.93055556,-5.555555556,0.319444444,0
MIN,2022,115.9390244,41.59756098,90.95121951,45.81341463,14.76829268,41.29268293,35.93292683,17.97560976,23.09756098,77.62926829,11.23170732,32.92682927,44.15853659,25.68292683,14.32926829,8.792682927,5.609756098,21.7804878,2.634146341,0.56097561,1
MIN,2023,115.7804878,42.86585366,87.40243902,49.20365854,12.15853659,33.30487805,36.35121951,17.8902439,23.68292683,75.49146341,9.134146341,32.75609756,41.8902439,26.15853659,15.34146341,8.012195122,5.414634146,21.56097561,-0.036585366,0.512195122,1
MIN,2024,112.9756098,41.25609756,85.04878049,48.65,12.64634146,32.69512195,38.70121951,17.81707317,22.93902439,77.47804878,9.390243902,34.23170732,43.62195122,26.63414634,14.17073171,7.890243902,6.06097561,18.82926829,6.451219512,0.682926829,0
NJN,1997,97.24390244,36.51219512,86.47560976,42.29756098,5.902439024,16.7195122,35.09268293,18.31707317,24.76829268,73.53292683,17.19512195,28.97560976,46.17073171,21.04878049,15.73170732,8.268292683,5.865853659,22.74390244,-4.56097561,0.317073171,0
NJN,1998,99.63414634,37.25609756,84.48780488,44.23536585,3.780487805,11.42682927,31.82439024,21.34146341,28.67073171,74.78292683,16.3902439,26.06097561,42.45121951,20.54878049,14.3902439,9.475609756,3.829268293,23.37804878,1.573170732,0.524390244,0
NJN,1999,91.38,33.82,83.2,40.716,4.5,13.58,31.934,19.24,25.02,76.676,14.3,28.74,43.04,18.46,15,9.82,5.46,22.68,-3.78,0.32,0
NJN,2000,98,36.32926829,83.91463415,43.4304878,5.817073171,16.75609756,34.19634146,19.52439024,24.8902439,77.85243902,12.68292683,28.23170732,40.91463415,20.58536585,13.64634146,8.780487805,4.792682927,23.32926829,-1.036585366,0.37804878,0
NJN,2001,92.09756098,33.91463415,79.87804878,42.4195122,4.402439024,13.2195122,32.50487805,19.86585366,26.17073171,76.11707317,11.08536585,28.5,39.58536585,19.54878049,14.73170732,7.914634146,4.963414634,24.17073171,-5.048780488,0.317073171,0
NJN,2002,96.20731707,37.09756098,83.12195122,44.71707317,4.914634146,14.56097561,33.00853659,17.09756098,23.25609756,73.68780488,12.67073171,30.67073171,43.34146341,24.26829268,14.5,8.731707317,5.975609756,21.14634146,4.158536585,0.634146341,1
NJN,2004,90.25609756,34.30487805,77.70731707,44.17926829,4.597560976,13.69512195,33.34512195,17.04878049,22.63414634,74.75,10.51219512,30.15853659,40.67073171,24.5,14.74390244,8.646341463,3.926829268,21,2.5,0.573170732,1
NJN,2005,91.41463415,33.57317073,78.2804878,43.01585366,5.304878049,14.67073171,35.98658537,18.96341463,24.86585366,77.07804878,10.42682927,29.1097561,39.53658537,21.6097561,14.19512195,7.926829268,3.756097561,24.20731707,-1.5,0.512195122,1
NJN,2006,93.79268293,33.87804878,77.03658537,44.04268293,5.817073171,17.64634146,32.43292683,20.2195122,26.67073171,75.65,10.02439024,30.96341463,40.98780488,22.97560976,13.64634146,6.804878049,3.390243902,23.20731707,1.365853659,0.597560976,1
NJN,2007,97.57317073,35.52439024,77.79268293,45.67439024,7.426829268,20.43902439,35.23292683,19.09756098,26.25609756,72.80487805,10.02439024,30.79268293,40.81707317,23.92682927,14.7804878,6.085365854,3.329268293,22.79268293,-0.768292683,0.5,1
NJN,2008,95.81707317,34.82926829,78.65853659,44.34634146,6.073170732,17.43902439,34.18292683,20.08536585,27.2804878,74.12926829,11.13414634,30.73170732,41.86585366,23.47560976,14.98780488,6.353658537,4.756097561,22.62195122,-5.06097561,0.414634146,0
NJN,2009,98.09756098,35.67073171,79.70731707,44.88292683,7.951219512,21.15853659,37.43902439,18.80487805,24.14634146,77.85609756,10.36585366,29.45121951,39.81707317,19.95121951,13.1097561,6.817073171,4.768292683,22.41463415,-2.43902439,0.414634146,0
NJN,2010,92.37804878,34.30487805,79.92682927,42.9597561,4.597560976,14.45121951,31.77682927,19.17073171,24.57317073,77.99390244,10.93902439,28.75609756,39.69512195,18.7804878,14.41463415,6.987804878,4.792682927,20.03658537,-9.12195122,0.146341463,0
NJN,2011,94.17073171,35.58536585,80.95121951,44.16463415,5.597560976,16.30487805,34.47195122,17.40243902,22.93902439,76.3097561,11.08536585,29.75609756,40.84146341,21.01219512,14.04878049,5.585365854,4.682926829,22.03658537,-6.243902439,0.292682927,0
NJN,2012,93.09090909,34.27272727,80.60606061,42.58787879,7.681818182,22.43939394,33.51363636,16.86363636,21.71212121,78.17878788,11.86363636,28.46969697,40.33333333,19.86363636,15.07575758,7.46969697,3.939393939,19.21212121,-5.984848485,0.333333333,0
NOH,2004,91.81707317,33.80487805,80.54878049,42.13170732,6.475609756,20.31707317,32.02926829,17.73170732,23.62195122,75.07439024,13.30487805,29.48780488,42.79268293,20.92682927,14.97560976,8.634146341,4.219512195,20.91463415,-0.134146341,0.5,1
NOH,2005,88.43902439,33.14634146,79.95121951,41.51219512,5.06097561,16.04878049,30.24268293,17.08536585,22.31707317,77.39390244,12.42682927,27.81707317,40.24390244,21.02439024,14.84146341,6.707317073,3.780487805,22.96341463,-7.073170732,0.219512195,0
NOH,2008,100.8536585,38.58536585,82.87804878,46.55487805,7.682926829,19.76829268,38.23780488,16,20.81707317,76.77073171,11.42682927,30.41463415,41.84146341,21.76829268,11.87804878,7.768292683,3.914634146,18.67073171,5.280487805,0.682926829,0
NOH,2009,95.81707317,35.5,77.63414634,45.76341463,6.780487805,18.6097561,35.55609756,18.03658537,22.35365854,80.6597561,9.780487805,29.91463415,39.69512195,19.62195122,12.54878049,7.231707317,4.12195122,20.30487805,1.548780488,0.597560976,0
NOH,2010,100.2439024,38.75609756,83.43902439,46.58414634,6.963414634,19.17073171,36.15243902,15.76829268,20.25609756,77.02926829,10.3902439,29.87804878,40.26829268,22.29268293,13.45121951,7.62195122,3.658536585,19.58536585,-2.463414634,0.451219512,0
NOH,2011,94.92682927,35.90243902,78.24390244,45.95,5.414634146,15.02439024,36.24634146,17.70731707,23.13414634,76.63536585,10.04878049,30.09756098,40.14634146,20.62195122,13.03658537,7.609756098,4.37804878,20.96341463,0.890243902,0.56097561,1
NOH,2012,89.63636364,34.84848485,77.31818182,45.28484848,3.924242424,11.77272727,33.62727273,16.01515152,21.16666667,76.05,10.96969697,30.16666667,41.13636364,20.72727273,15.51515152,7.393939394,4.787878788,20.06060606,-3.757575758,0.318181818,0
NOH,2013,94.07317073,36.03658537,80.35365854,44.88902439,6.524390244,17.97560976,35.83414634,15.47560976,19.95121951,77.98414634,12.04878049,29.58536585,41.63414634,20.98780488,14.54878049,6.341463415,5.365853659,20.40243902,-3.865853659,0.329268293,0
NOK,2006,92.81707317,34.52439024,78.3902439,44.1304878,3.658536585,10.79268293,34.4,20.1097561,26.53658537,75.84756098,11.19512195,29.01219512,40.20731707,18.52439024,13.35365854,7.451219512,3.792682927,21.7804878,-2.817073171,0.463414634,0
NOK,2007,95.52439024,36.23170732,81.3902439,44.67560976,5.548780488,15.31707317,36.44268293,17.51219512,23.67073171,74.58780488,12.5,30.63414634,43.13414634,18.74390244,14.47560976,6.365853659,4.231707317,19.75609756,-1.573170732,0.475609756,0
NOP,2014,99.7195122,37.81707317,82.45121951,46.02682927,5.926829268,15.8902439,37.25,18.15853659,23.6097561,77.17682927,11.37804878,30.31707317,41.69512195,21.2804878,13.76829268,7.890243902,6.37804878,22.64634146,-2.707317073,0.414634146,0
NOP,2015,99.35365854,37.90243902,82.86585366,45.85121951,7.146341463,19.30487805,37.15,16.40243902,21.82926829,74.81341463,11.48780488,31.96341463,43.45121951,22.02439024,13.25609756,6.743902439,6.219512195,18.65853659,0.792682927,0.548780488,1
NOP,2016,102.7195122,38.45121951,85.85365854,44.89268293,8.56097561,23.79268293,35.76341463,17.25609756,22.23170732,77.92560976,9.536585366,33.07317073,42.6097561,22.17073171,13.43902439,7.719512195,4.170731707,20.8902439,-3.792682927,0.365853659,0
NOP,2017,104.3414634,39.14634146,86.95121951,45.09390244,9.365853659,26.7804878,34.66585366,16.68292683,22.25609756,74.71219512,8.573170732,35.1097561,43.68292683,22.79268293,12.85365854,7.780487805,5.524390244,18.17073171,-2.097560976,0.414634146,0
NOP,2018,111.7195122,42.68292683,88.30487805,48.43292683,10.20731707,28.19512195,35.94390244,16.14634146,20.92682927,77.43536585,8.682926829,35.64634146,44.32926829,26.76829268,14.91463415,8.012195122,5.914634146,19.14634146,1.304878049,0.585365854,1
NOP,2019,115.4390244,43.67073171,92.23170732,47.45609756,10.26829268,29.86585366,34.40731707,17.82926829,23.42682927,75.74634146,11.08536585,36.20731707,47.29268293,27.02439024,14.81707317,7.43902439,5.37804878,21.12195122,-1.329268293,0.402439024,0
NOP,2020,115.8472222,42.56944444,91.63888889,46.61527778,13.63888889,36.88888889,36.98888889,17.06944444,23.43055556,72.69583333,11.06944444,35.43055556,46.5,26.83333333,16.40277778,7.486111111,4.972222222,21.16666667,-1.291666667,0.416666667,0
NOP,2021,114.5972222,42.5,89.05555556,47.87638889,10.58333333,30.41666667,34.69027778,19.01388889,26.08333333,72.71388889,11.73611111,35.66666667,47.40277778,26,14.61111111,7.569444444,4.375,17.98611111,-0.291666667,0.430555556,0
NOP,2022,109.2926829,40.17073171,87.95121951,45.79512195,10.64634146,32.06097561,33.55609756,18.30487805,23.20731707,78.97682927,11.96341463,33.24390244,45.20731707,24.96341463,14.06097561,8.292682927,4,19.65853659,-0.987804878,0.43902439,1
NOP,2023,114.3658537,42.03658537,87.56097561,48.13536585,10.96341463,30.09756098,36.15609756,19.32926829,24.3902439,79.4902439,10.56097561,33.13414634,43.69512195,25.87804878,14.58536585,8.304878049,4.109756098,20.46341463,1.890243902,0.512195122,0
NOP,2024,115.0731707,42.48780488,87.37804878,48.67682927,12.47560976,32.59756098,37.81341463,17.62195122,22.84146341,77.08414634,10.3902439,33.57317073,43.96341463,26.95121951,13.01219512,8.341463415,4.609756098,18.3902439,4.414634146,0.597560976,0
NYK,1997,95.35365854,35.14634146,75.93902439,46.45487805,5.731707317,15.7804878,36.88780488,19.32926829,25.84146341,74.37073171,11.86585366,30.68292683,42.54878049,22.06097561,17.82926829,7.682926829,4.609756098,24.79268293,3.12195122,0.695121951,1
NYK,1998,91.57317073,34.92682927,78.20731707,44.72195122,4.658536585,13.8902439,34.05731707,17.06097561,22.09756098,76.93292683,11.92682927,29.68292683,41.6097561,21.79268293,15.20731707,7.731707317,3.390243902,23.74390244,2.463414634,0.524390244,1
NYK,1999,86.4,32.2,74.08,43.566,4.16,11.78,34.78,17.84,24.36,72.532,11.02,30.2,41.22,19.26,16.08,7.9,5.24,22.8,1.02,0.54,1
NYK,2000,92.13414634,35.32926829,77.73170732,45.57926829,4.280487805,11.42682927,36.77804878,17.19512195,22.01219512,78.50853659,9.780487805,30.74390244,40.52439024,19.36585366,14.64634146,6.280487805,4.256097561,24.18292683,1.463414634,0.609756098,1
NYK,2001,88.7195122,33.59756098,75.58536585,44.59634146,4.768292683,13.59756098,35.35243902,16.75609756,21.06097561,79.51829268,9.426829268,30.7804878,40.20731707,18.53658537,14.5,6.646341463,4.219512195,22.7195122,2.634146341,0.585365854,1
NYK,2002,91.63414634,34.35365854,79.51219512,43.29390244,5.780487805,16.3902439,35.05609756,17.14634146,21.7804878,79.17439024,10.68292683,29.97560976,40.65853659,20.97560976,14.53658537,6.804878049,3.512195122,21.95121951,-3.987804878,0.365853659,0
NYK,2004,91.97560976,35.13414634,79.42682927,44.31585366,4.951219512,13.59756098,35.83536585,16.75609756,21.12195122,79.31341463,11.58536585,31.01219512,42.59756098,20.67073171,15.7195122,7.414634146,4.768292683,23.13414634,-1.475609756,0.475609756,1
NYK,2005,97.2804878,36.31707317,80.47560976,45.23658537,5.37804878,15.12195122,36.18170732,19.26829268,25.12195122,76.42682927,11.76829268,29.18292683,40.95121951,20.30487805,14.68292683,7.670731707,3.170731707,23.68292683,-2.43902439,0.402439024,0
NYK,2006,95.63414634,34.41463415,75.67073171,45.63536585,3.902439024,10.7804878,36.40731707,22.90243902,31.54878049,72.13414634,12.59756098,28.7804878,41.37804878,17.90243902,17.67073171,6.768292683,3.304878049,26.30487805,-6.402439024,0.280487805,0
NYK,2007,97.48780488,35.40243902,77.51219512,45.82439024,5.780487805,16.70731707,33.95,20.90243902,29.2195122,71.4902439,12.58536585,30.68292683,43.26829268,18.68292683,17.13414634,6.62195122,3.170731707,23.56097561,-2.853658537,0.402439024,0
NYK,2008,96.92682927,36.18292683,82.40243902,44.00365854,5.975609756,17.73170732,33.68902439,18.58536585,25.54878049,72.58780488,12.54878049,29.96341463,42.51219512,18.65853659,14.47560976,6.353658537,2.597560976,21.47560976,-6.609756098,0.280487805,0
NYK,2009,105.2073171,38.5,86.47560976,44.57926829,10.03658537,27.85365854,35.99634146,18.17073171,23.17073171,78.8402439,11.1097561,31.03658537,42.14634146,21.19512195,14.31707317,7.43902439,2.487804878,20.3902439,-2.609756098,0.390243902,0
NYK,2010,102.1097561,38.13414634,83.85365854,45.52073171,9.06097561,26.15853659,34.58658537,16.7804878,21.45121951,78.4804878,10.19512195,30.20731707,40.40243902,21.6097561,14,7.146341463,3.719512195,19.97560976,-3.817073171,0.353658537,0
